timestamp,val_1,val_2,val_3,val_4
1776597327.0724,"{'xmin': 0.28629404306411743, 'ymin': 0.5601481199264526, 'width': 0.446044921875, 'height': 2.262585759162903, 'landmarks': [{'x': 0.5322929620742798, 'y': 0.6342751383781433, 'z': -0.7517223358154297, 'visibility': 0.9998592138290405}, {'x': 0.5556225776672363, 'y': 0.5737600326538086, 'z': -0.7032734155654907, 'visibility': 0.9997269511222839}, {'x': 0.5718082785606384, 'y': 0.5744150876998901, 'z': -0.7037950158119202, 'visibility': 0.9996700286865234}, {'x': 0.5820131897926331, 'y': 0.5728390216827393, 'z': -0.7037967443466187, 'visibility': 0.9997439980506897}, {'x': 0.5127770900726318, 'y': 0.5671597719192505, 'z': -0.7130067944526672, 'visibility': 0.9998194575309753}, {'x': 0.5008840560913086, 'y': 0.5635581016540527, 'z': -0.7137684226036072, 'visibility': 0.9998300075531006}, {'x': 0.49113234877586365, 'y': 0.5601481199264526, 'z': -0.7142952680587769, 'visibility': 0.9998595714569092}, {'x': 0.5987662076950073, 'y': 0.5900665521621704, 'z': -0.3865806758403778, 'visibility': 0.9998155236244202}, {'x': 0.47715017199516296, 'y': 0.5735527276992798, 'z': -0.42967933416366577, 'visibility': 0.9996941089630127}, {'x': 0.5592783093452454, 'y': 0.6937708854675293, 'z': -0.6214993000030518, 'visibility': 0.9997273087501526}, {'x': 0.5047480463981628, 'y': 0.6839418411254883, 'z': -0.6386078000068665, 'visibility': 0.999769389629364}, {'x': 0.6659173965454102, 'y': 0.8910229802131653, 'z': -0.2170710265636444, 'visibility': 0.9997970461845398}, {'x': 0.33000630140304565, 'y': 0.8757880330085754, 'z': -0.24521420896053314, 'visibility': 0.9994194507598877}, {'x': 0.7108756303787231, 'y': 1.2896374464035034, 'z': -0.22056658565998077, 'visibility': 0.13588742911815643}, {'x': 0.2923796772956848, 'y': 1.2749016284942627, 'z': -0.28451007604599, 'visibility': 0.12370570003986359}, {'x': 0.71378493309021, 'y': 1.5815175771713257, 'z': -0.4478132128715515, 'visibility': 0.005208063405007124}, {'x': 0.3001454472541809, 'y': 1.5571953058242798, 'z': -0.457183837890625, 'visibility': 0.004134939983487129}, {'x': 0.7323389649391174, 'y': 1.6854300498962402, 'z': -0.5079379081726074, 'visibility': 0.006999972742050886}, {'x': 0.28629404306411743, 'y': 1.6526927947998047, 'z': -0.5118902325630188, 'visibility': 0.005027275998145342}, {'x': 0.7041709423065186, 'y': 1.6832389831542969, 'z': -0.5561754703521729, 'visibility': 0.0099965063855052}, {'x': 0.3065030574798584, 'y': 1.656374454498291, 'z': -0.569225549697876, 'visibility': 0.007731432560831308}, {'x': 0.6895267963409424, 'y': 1.638767957687378, 'z': -0.4698013365268707, 'visibility': 0.00921923853456974}, {'x': 0.31895506381988525, 'y': 1.6131832599639893, 'z': -0.4846815764904022, 'visibility': 0.007516074925661087}, {'x': 0.5943255424499512, 'y': 1.5806111097335815, 'z': 0.027508234605193138, 'visibility': 0.008065515197813511}, {'x': 0.40495508909225464, 'y': 1.576414704322815, 'z': -0.028341079130768776, 'visibility': 0.008479163981974125}, {'x': 0.6020132899284363, 'y': 2.184170722961426, 'z': -0.08044698089361191, 'visibility': 0.00018034463573712856}, {'x': 0.4106371998786926, 'y': 2.1428728103637695, 'z': -0.30118584632873535, 'visibility': 0.0004760423908010125}, {'x': 0.5920743346214294, 'y': 2.663207530975342, 'z': 0.13101407885551453, 'visibility': 0.00020420218061190099}, {'x': 0.40255603194236755, 'y': 2.657240867614746, 'z': 0.12592436373233795, 'visibility': 0.00031660316744819283}, {'x': 0.5977504253387451, 'y': 2.7415003776550293, 'z': 0.13599751889705658, 'visibility': 0.0004781133611686528}, {'x': 0.394517719745636, 'y': 2.7354118824005127, 'z': 0.1598646342754364, 'visibility': 0.0005063571152277291}, {'x': 0.5477457642555237, 'y': 2.809164047241211, 'z': -0.176412895321846, 'visibility': 0.0002006816939683631}, {'x': 0.447099506855011, 'y': 2.8227338790893555, 'z': -0.09721894562244415, 'visibility': 0.0002524477313272655}], '_type': 'graphics', 'shape': 'polygon', 'pts': [[0.5322929620742798, 0.6342751383781433], [0.5556225776672363, 0.5737600326538086], [0.5718082785606384, 0.5744150876998901], [0.5820131897926331, 0.5728390216827393], [0.5127770900726318, 0.5671597719192505], [0.5008840560913086, 0.5635581016540527], [0.49113234877586365, 0.5601481199264526], [0.5987662076950073, 0.5900665521621704], [0.47715017199516296, 0.5735527276992798], [0.5592783093452454, 0.6937708854675293], [0.5047480463981628, 0.6839418411254883], [0.6659173965454102, 0.8910229802131653], [0.33000630140304565, 0.8757880330085754], [0.7108756303787231, 1.2896374464035034], [0.2923796772956848, 1.2749016284942627], [0.71378493309021, 1.5815175771713257], [0.3001454472541809, 1.5571953058242798], [0.7323389649391174, 1.6854300498962402], [0.28629404306411743, 1.6526927947998047], [0.7041709423065186, 1.6832389831542969], [0.3065030574798584, 1.656374454498291], [0.6895267963409424, 1.638767957687378], [0.31895506381988525, 1.6131832599639893], [0.5943255424499512, 1.5806111097335815], [0.40495508909225464, 1.576414704322815], [0.6020132899284363, 2.184170722961426], [0.4106371998786926, 2.1428728103637695], [0.5920743346214294, 2.663207530975342], [0.40255603194236755, 2.657240867614746], [0.5977504253387451, 2.7415003776550293], [0.394517719745636, 2.7354118824005127], [0.5477457642555237, 2.809164047241211], [0.447099506855011, 2.8227338790893555]], 'r': 0, 'g': 255, 'b': 255, 'thickness': 2}",,,
1776597327.2382,"{'xmin': 0.2945723533630371, 'ymin': 0.5670152902603149, 'width': 0.41780149936676025, 'height': 2.2170313596725464, 'landmarks': [{'x': 0.5487556457519531, 'y': 0.6418927311897278, 'z': -0.7497726082801819, 'visibility': 0.9997231364250183}, {'x': 0.5690374374389648, 'y': 0.5770062208175659, 'z': -0.7006078958511353, 'visibility': 0.9994338154792786}, {'x': 0.5819937586784363, 'y': 0.5752663612365723, 'z': -0.701161801815033, 'visibility': 0.9993205070495605}, {'x': 0.5950556397438049, 'y': 0.5728853940963745, 'z': -0.7011513710021973, 'visibility': 0.9994571805000305}, {'x': 0.5244400501251221, 'y': 0.5723463296890259, 'z': -0.715259313583374, 'visibility': 0.9996334314346313}, {'x': 0.5097881555557251, 'y': 0.5697531700134277, 'z': -0.7160317897796631, 'visibility': 0.9996646642684937}, {'x': 0.4985102415084839, 'y': 0.5670152902603149, 'z': -0.7165290713310242, 'visibility': 0.9997135996818542}, {'x': 0.6007566452026367, 'y': 0.5874433517456055, 'z': -0.37859827280044556, 'visibility': 0.9996104836463928}, {'x': 0.4806579351425171, 'y': 0.5755809545516968, 'z': -0.4446415305137634, 'visibility': 0.9994032382965088}, {'x': 0.5692638158798218, 'y': 0.7011078596115112, 'z': -0.617378830909729, 'visibility': 0.9993977546691895}, {'x': 0.5180005431175232, 'y': 0.6896577477455139, 'z': -0.6413778066635132, 'visibility': 0.9995110034942627}, {'x': 0.6641877889633179, 'y': 0.8859061002731323, 'z': -0.2038026601076126, 'visibility': 0.9995865225791931}, {'x': 0.3305082321166992, 'y': 0.8752239942550659, 'z': -0.26200535893440247, 'visibility': 0.9989007711410522}, {'x': 0.7036829590797424, 'y': 1.2796151638031006, 'z': -0.23073804378509521, 'visibility': 0.14294129610061646}, {'x': 0.29681646823883057, 'y': 1.2720091342926025, 'z': -0.3218967020511627, 'visibility': 0.18090830743312836}, {'x': 0.6984580755233765, 'y': 1.5672657489776611, 'z': -0.49365925788879395, 'visibility': 0.00673840194940567}, {'x': 0.3068414032459259, 'y': 1.5510636568069458, 'z': -0.5155103802680969, 'visibility': 0.008253885433077812}, {'x': 0.7123738527297974, 'y': 1.6687136888504028, 'z': -0.5567924976348877, 'visibility': 0.008871413767337799}, {'x': 0.2945723533630371, 'y': 1.644654393196106, 'z': -0.5763339400291443, 'visibility': 0.009729054756462574}, {'x': 0.6884953379631042, 'y': 1.6575983762741089, 'z': -0.603611171245575, 'visibility': 0.012561937794089317}, {'x': 0.3050871193408966, 'y': 1.6436054706573486, 'z': -0.6302792429924011, 'visibility': 0.01469092071056366}, {'x': 0.675557017326355, 'y': 1.6172168254852295, 'z': -0.5159338116645813, 'visibility': 0.011929290369153023}, {'x': 0.32559889554977417, 'y': 1.6007435321807861, 'z': -0.5421097278594971, 'visibility': 0.013748195953667164}, {'x': 0.5904661417007446, 'y': 1.5636056661605835, 'z': 0.037461213767528534, 'visibility': 0.012098493054509163}, {'x': 0.40357744693756104, 'y': 1.5577622652053833, 'z': -0.03823262080550194, 'visibility': 0.013161652721464634}, {'x': 0.5980635285377502, 'y': 2.1496191024780273, 'z': -0.0356314443051815, 'visibility': 0.0003058185684494674}, {'x': 0.40857601165771484, 'y': 2.1105751991271973, 'z': -0.3197301924228668, 'visibility': 0.0008923851419240236}, {'x': 0.5795231461524963, 'y': 2.636223793029785, 'z': 0.18876442313194275, 'visibility': 0.0002895721991080791}, {'x': 0.39224258065223694, 'y': 2.6263973712921143, 'z': 0.059004854410886765, 'visibility': 0.0005397622589953244}, {'x': 0.5817624926567078, 'y': 2.7148327827453613, 'z': 0.1948859989643097, 'visibility': 0.0005797810736112297}, {'x': 0.3841712474822998, 'y': 2.7049007415771484, 'z': 0.08715802431106567, 'visibility': 0.0006247408455237746}, {'x': 0.5399933457374573, 'y': 2.7794952392578125, 'z': -0.10367122292518616, 'visibility': 0.0003080730384681374}, {'x': 0.43483975529670715, 'y': 2.7840466499328613, 'z': -0.17640253901481628, 'visibility': 0.0004234348307363689}], '_type': 'graphics', 'shape': 'polygon', 'pts': [[0.5487556457519531, 0.6418927311897278], [0.5690374374389648, 0.5770062208175659], [0.5819937586784363, 0.5752663612365723], [0.5950556397438049, 0.5728853940963745], [0.5244400501251221, 0.5723463296890259], [0.5097881555557251, 0.5697531700134277], [0.4985102415084839, 0.5670152902603149], [0.6007566452026367, 0.5874433517456055], [0.4806579351425171, 0.5755809545516968], [0.5692638158798218, 0.7011078596115112], [0.5180005431175232, 0.6896577477455139], [0.6641877889633179, 0.8859061002731323], [0.3305082321166992, 0.8752239942550659], [0.7036829590797424, 1.2796151638031006], [0.29681646823883057, 1.2720091342926025], [0.6984580755233765, 1.5672657489776611], [0.3068414032459259, 1.5510636568069458], [0.7123738527297974, 1.6687136888504028], [0.2945723533630371, 1.644654393196106], [0.6884953379631042, 1.6575983762741089], [0.3050871193408966, 1.6436054706573486], [0.675557017326355, 1.6172168254852295], [0.32559889554977417, 1.6007435321807861], [0.5904661417007446, 1.5636056661605835], [0.40357744693756104, 1.5577622652053833], [0.5980635285377502, 2.1496191024780273], [0.40857601165771484, 2.1105751991271973], [0.5795231461524963, 2.636223793029785], [0.39224258065223694, 2.6263973712921143], [0.5817624926567078, 2.7148327827453613], [0.3841712474822998, 2.7049007415771484], [0.5399933457374573, 2.7794952392578125], [0.43483975529670715, 2.7840466499328613]], 'r': 0, 'g': 255, 'b': 255, 'thickness': 2}",,,
1776597327.3711,"{'xmin': 0.2919614911079407, 'ymin': 0.5630874633789062, 'width': 0.4152500629425049, 'height': 2.2291934490203857, 'landmarks': [{'x': 0.535883903503418, 'y': 0.6362937688827515, 'z': -0.860136091709137, 'visibility': 0.9998466968536377}, {'x': 0.5608278512954712, 'y': 0.5765511989593506, 'z': -0.8057235479354858, 'visibility': 0.9997121691703796}, {'x': 0.575844407081604, 'y': 0.5779483318328857, 'z': -0.8062582612037659, 'visibility': 0.999649167060852}, {'x': 0.5853484272956848, 'y': 0.5778789520263672, 'z': -0.8061975240707397, 'visibility': 0.9997197985649109}, {'x': 0.5173059105873108, 'y': 0.5705839395523071, 'z': -0.8161627054214478, 'visibility': 0.999803364276886}, {'x': 0.5039982795715332, 'y': 0.5664049386978149, 'z': -0.8169218301773071, 'visibility': 0.9998173117637634}, {'x': 0.4934682250022888, 'y': 0.5630874633789062, 'z': -0.8174307942390442, 'visibility': 0.9998453855514526}, {'x': 0.601616382598877, 'y': 0.5969163179397583, 'z': -0.45197731256484985, 'visibility': 0.9997878670692444}, {'x': 0.47664427757263184, 'y': 0.5723093748092651, 'z': -0.49779245257377625, 'visibility': 0.9996514320373535}, {'x': 0.5610952377319336, 'y': 0.6991714835166931, 'z': -0.7159732580184937, 'visibility': 0.9997071623802185}, {'x': 0.5076779127120972, 'y': 0.6860584020614624, 'z': -0.7340211272239685, 'visibility': 0.9997472167015076}, {'x': 0.6698482632637024, 'y': 0.8900700211524963, 'z': -0.24841275811195374, 'visibility': 0.999725878238678}, {'x': 0.3335845172405243, 'y': 0.8720701336860657, 'z': -0.28702396154403687, 'visibility': 0.9992904663085938}, {'x': 0.7024798393249512, 'y': 1.281841516494751, 'z': -0.2839702367782593, 'visibility': 0.15357786417007446}, {'x': 0.2929658889770508, 'y': 1.2592077255249023, 'z': -0.33380937576293945, 'visibility': 0.14635685086250305}, {'x': 0.6925379633903503, 'y': 1.566776156425476, 'z': -0.5938976407051086, 'visibility': 0.007047363091260195}, {'x': 0.30489814281463623, 'y': 1.5418781042099, 'z': -0.5545788407325745, 'visibility': 0.004964614287018776}, {'x': 0.7072115540504456, 'y': 1.672041416168213, 'z': -0.6746930480003357, 'visibility': 0.009145726449787617}, {'x': 0.2919614911079407, 'y': 1.6398956775665283, 'z': -0.626132071018219, 'visibility': 0.005833392031490803}, {'x': 0.6789445877075195, 'y': 1.6640735864639282, 'z': -0.7243272662162781, 'visibility': 0.013105510734021664}, {'x': 0.31324657797813416, 'y': 1.6404328346252441, 'z': -0.6852598786354065, 'visibility': 0.008931170217692852}, {'x': 0.6658496260643005, 'y': 1.6187758445739746, 'z': -0.6187340021133423, 'visibility': 0.011874686926603317}, {'x': 0.32525455951690674, 'y': 1.5965564250946045, 'z': -0.5839205384254456, 'visibility': 0.008748832158744335}, {'x': 0.5940300822257996, 'y': 1.5679951906204224, 'z': 0.03281067684292793, 'visibility': 0.007978796027600765}, {'x': 0.4040711224079132, 'y': 1.5598899126052856, 'z': -0.03360244631767273, 'visibility': 0.008826405741274357}, {'x': 0.5961558818817139, 'y': 2.167168617248535, 'z': -0.03267814964056015, 'visibility': 0.00017534202197566628}, {'x': 0.40089139342308044, 'y': 2.1201298236846924, 'z': -0.2998945116996765, 'visibility': 0.0005993993254378438}, {'x': 0.5738614201545715, 'y': 2.6432673931121826, 'z': 0.27967169880867004, 'visibility': 0.00023128429893404245}, {'x': 0.38145965337753296, 'y': 2.6310253143310547, 'z': 0.18521419167518616, 'visibility': 0.0004334337427280843}, {'x': 0.5764274001121521, 'y': 2.7206387519836426, 'z': 0.2931544780731201, 'visibility': 0.0004961718805134296}, {'x': 0.372587651014328, 'y': 2.7108426094055176, 'z': 0.22366051375865936, 'visibility': 0.0006024511530995369}, {'x': 0.527778685092926, 'y': 2.791011333465576, 'z': -0.03962227702140808, 'visibility': 0.00023657096608076245}, {'x': 0.4208669662475586, 'y': 2.792280912399292, 'z': -0.0621081218123436, 'visibility': 0.000349379115505144}], '_type': 'graphics', 'shape': 'polygon', 'pts': [[0.535883903503418, 0.6362937688827515], [0.5608278512954712, 0.5765511989593506], [0.575844407081604, 0.5779483318328857], [0.5853484272956848, 0.5778789520263672], [0.5173059105873108, 0.5705839395523071], [0.5039982795715332, 0.5664049386978149], [0.4934682250022888, 0.5630874633789062], [0.601616382598877, 0.5969163179397583], [0.47664427757263184, 0.5723093748092651], [0.5610952377319336, 0.6991714835166931], [0.5076779127120972, 0.6860584020614624], [0.6698482632637024, 0.8900700211524963], [0.3335845172405243, 0.8720701336860657], [0.7024798393249512, 1.281841516494751], [0.2929658889770508, 1.2592077255249023], [0.6925379633903503, 1.566776156425476], [0.30489814281463623, 1.5418781042099], [0.7072115540504456, 1.672041416168213], [0.2919614911079407, 1.6398956775665283], [0.6789445877075195, 1.6640735864639282], [0.31324657797813416, 1.6404328346252441], [0.6658496260643005, 1.6187758445739746], [0.32525455951690674, 1.5965564250946045], [0.5940300822257996, 1.5679951906204224], [0.4040711224079132, 1.5598899126052856], [0.5961558818817139, 2.167168617248535], [0.40089139342308044, 2.1201298236846924], [0.5738614201545715, 2.6432673931121826], [0.38145965337753296, 2.6310253143310547], [0.5764274001121521, 2.7206387519836426], [0.372587651014328, 2.7108426094055176], [0.527778685092926, 2.791011333465576], [0.4208669662475586, 2.792280912399292]], 'r': 0, 'g': 255, 'b': 255, 'thickness': 2}",,,
1776597327.5060,"{'xmin': 0.29670488834381104, 'ymin': 0.5720410346984863, 'width': 0.4235895276069641, 'height': 2.2450132369995117, 'landmarks': [{'x': 0.5624639391899109, 'y': 0.656121551990509, 'z': -0.7678275108337402, 'visibility': 0.9998873472213745}, {'x': 0.5827902555465698, 'y': 0.5830117464065552, 'z': -0.7182111740112305, 'visibility': 0.9997946619987488}, {'x': 0.5948370099067688, 'y': 0.5822781324386597, 'z': -0.7187477350234985, 'visibility': 0.9997678399085999}, {'x': 0.6070689558982849, 'y': 0.582011342048645, 'z': -0.7187490463256836, 'visibility': 0.9998167157173157}, {'x': 0.537399172782898, 'y': 0.5783834457397461, 'z': -0.739972710609436, 'visibility': 0.9998595714569092}, {'x': 0.5218626856803894, 'y': 0.5752570629119873, 'z': -0.7407010197639465, 'visibility': 0.9998729228973389}, {'x': 0.5072489976882935, 'y': 0.5720410346984863, 'z': -0.7411400079727173, 'visibility': 0.9998893737792969}, {'x': 0.6030517816543579, 'y': 0.5932973623275757, 'z': -0.39703017473220825, 'visibility': 0.999883770942688}, {'x': 0.4820241630077362, 'y': 0.5813920497894287, 'z': -0.4935208559036255, 'visibility': 0.999765932559967}, {'x': 0.5820868611335754, 'y': 0.715383768081665, 'z': -0.6345289349555969, 'visibility': 0.9997970461845398}, {'x': 0.5303317904472351, 'y': 0.7067923545837402, 'z': -0.6671571135520935, 'visibility': 0.9998138546943665}, {'x': 0.6633716821670532, 'y': 0.8999478220939636, 'z': -0.22948426008224487, 'visibility': 0.9999011754989624}, {'x': 0.33470049500465393, 'y': 0.8738121390342712, 'z': -0.3012429475784302, 'visibility': 0.9995322227478027}, {'x': 0.7109865546226501, 'y': 1.2876001596450806, 'z': -0.2277018129825592, 'visibility': 0.19360056519508362}, {'x': 0.3037258982658386, 'y': 1.2850016355514526, 'z': -0.34554269909858704, 'visibility': 0.14142289757728577}, {'x': 0.7050336599349976, 'y': 1.577489972114563, 'z': -0.4598779082298279, 'visibility': 0.011664549820125103}, {'x': 0.3101068437099457, 'y': 1.559414267539978, 'z': -0.508855938911438, 'visibility': 0.006284911651164293}, {'x': 0.7202944159507751, 'y': 1.6786433458328247, 'z': -0.5197551846504211, 'visibility': 0.01428491435945034}, {'x': 0.29670488834381104, 'y': 1.6529675722122192, 'z': -0.562815248966217, 'visibility': 0.007696776185184717}, {'x': 0.6935586929321289, 'y': 1.6710237264633179, 'z': -0.5661523342132568, 'visibility': 0.020577624440193176}, {'x': 0.3140576481819153, 'y': 1.6505868434906006, 'z': -0.620017409324646, 'visibility': 0.011827278882265091}, {'x': 0.6803809404373169, 'y': 1.6296327114105225, 'z': -0.4815942645072937, 'visibility': 0.01907784305512905}, {'x': 0.3264163136482239, 'y': 1.6086418628692627, 'z': -0.5356994867324829, 'visibility': 0.011381898075342178}, {'x': 0.5942217707633972, 'y': 1.5784578323364258, 'z': 0.03562617301940918, 'visibility': 0.00955701619386673}, {'x': 0.41129568219184875, 'y': 1.574773907661438, 'z': -0.036371298134326935, 'visibility': 0.008937448263168335}, {'x': 0.6065626740455627, 'y': 2.1735551357269287, 'z': -0.04368351772427559, 'visibility': 0.00020148695330135524}, {'x': 0.41181841492652893, 'y': 2.1404848098754883, 'z': -0.29315292835235596, 'visibility': 0.0005212458781898022}, {'x': 0.5902350544929504, 'y': 2.651341438293457, 'z': 0.19021283090114594, 'visibility': 0.00026965391589328647}, {'x': 0.4014364182949066, 'y': 2.6510114669799805, 'z': 0.13493922352790833, 'visibility': 0.00044039293425157666}, {'x': 0.5939732789993286, 'y': 2.726693630218506, 'z': 0.19787316024303436, 'visibility': 0.0006574308499693871}, {'x': 0.3944505751132965, 'y': 2.7288146018981934, 'z': 0.16857776045799255, 'visibility': 0.000652697344776243}, {'x': 0.5514863729476929, 'y': 2.803356885910034, 'z': -0.09988926351070404, 'visibility': 0.0002825421979650855}, {'x': 0.4421985149383545, 'y': 2.817054271697998, 'z': -0.08516796678304672, 'visibility': 0.00036078086122870445}], '_type': 'graphics', 'shape': 'polygon', 'pts': [[0.5624639391899109, 0.656121551990509], [0.5827902555465698, 0.5830117464065552], [0.5948370099067688, 0.5822781324386597], [0.6070689558982849, 0.582011342048645], [0.537399172782898, 0.5783834457397461], [0.5218626856803894, 0.5752570629119873], [0.5072489976882935, 0.5720410346984863], [0.6030517816543579, 0.5932973623275757], [0.4820241630077362, 0.5813920497894287], [0.5820868611335754, 0.715383768081665], [0.5303317904472351, 0.7067923545837402], [0.6633716821670532, 0.8999478220939636], [0.33470049500465393, 0.8738121390342712], [0.7109865546226501, 1.2876001596450806], [0.3037258982658386, 1.2850016355514526], [0.7050336599349976, 1.577489972114563], [0.3101068437099457, 1.559414267539978], [0.7202944159507751, 1.6786433458328247], [0.29670488834381104, 1.6529675722122192], [0.6935586929321289, 1.6710237264633179], [0.3140576481819153, 1.6505868434906006], [0.6803809404373169, 1.6296327114105225], [0.3264163136482239, 1.6086418628692627], [0.5942217707633972, 1.5784578323364258], [0.41129568219184875, 1.574773907661438], [0.6065626740455627, 2.1735551357269287], [0.41181841492652893, 2.1404848098754883], [0.5902350544929504, 2.651341438293457], [0.4014364182949066, 2.6510114669799805], [0.5939732789993286, 2.726693630218506], [0.3944505751132965, 2.7288146018981934], [0.5514863729476929, 2.803356885910034], [0.4421985149383545, 2.817054271697998]], 'r': 0, 'g': 255, 'b': 255, 'thickness': 2}",,,
1776597327.6743,"{'xmin': 0.30151957273483276, 'ymin': 0.5687379837036133, 'width': 0.4193592071533203, 'height': 2.276759147644043, 'landmarks': [{'x': 0.583038330078125, 'y': 0.6581601500511169, 'z': -0.6664707660675049, 'visibility': 0.9998041987419128}, {'x': 0.595728874206543, 'y': 0.5818816423416138, 'z': -0.611585795879364, 'visibility': 0.9995977282524109}, {'x': 0.6085672378540039, 'y': 0.5818036794662476, 'z': -0.612116813659668, 'visibility': 0.9995482563972473}, {'x': 0.6177874803543091, 'y': 0.5818053483963013, 'z': -0.61214280128479, 'visibility': 0.9996342658996582}, {'x': 0.5577146410942078, 'y': 0.578835129737854, 'z': -0.6428591012954712, 'visibility': 0.9997445940971375}, {'x': 0.5391278266906738, 'y': 0.5734689235687256, 'z': -0.6435801386833191, 'visibility': 0.9997782111167908}, {'x': 0.522983193397522, 'y': 0.5687379837036133, 'z': -0.6440003514289856, 'visibility': 0.9998043179512024}, {'x': 0.6069889664649963, 'y': 0.5923504829406738, 'z': -0.2796242833137512, 'visibility': 0.999769389629364}, {'x': 0.4899207353591919, 'y': 0.5766098499298096, 'z': -0.4192253351211548, 'visibility': 0.9996034502983093}, {'x': 0.5942006707191467, 'y': 0.7123495936393738, 'z': -0.5296955108642578, 'visibility': 0.9996094107627869}, {'x': 0.5501474142074585, 'y': 0.7055185437202454, 'z': -0.5750380158424377, 'visibility': 0.9996610879898071}, {'x': 0.65913325548172, 'y': 0.8877280950546265, 'z': -0.1152009442448616, 'visibility': 0.9998268485069275}, {'x': 0.33354076743125916, 'y': 0.8768758177757263, 'z': -0.2601819336414337, 'visibility': 0.99930739402771}, {'x': 0.7057046294212341, 'y': 1.2723863124847412, 'z': -0.11589764803647995, 'visibility': 0.13438446819782257}, {'x': 0.30421796441078186, 'y': 1.2854760885238647, 'z': -0.3660893142223358, 'visibility': 0.17818838357925415}, {'x': 0.7050671577453613, 'y': 1.5571684837341309, 'z': -0.3666726350784302, 'visibility': 0.010068952105939388}, {'x': 0.3136226534843445, 'y': 1.5605740547180176, 'z': -0.573748767375946, 'visibility': 0.009274101816117764}, {'x': 0.7208787798881531, 'y': 1.6537151336669922, 'z': -0.4259207844734192, 'visibility': 0.012428395450115204}, {'x': 0.30151957273483276, 'y': 1.6545584201812744, 'z': -0.6384354829788208, 'visibility': 0.010541751980781555}, {'x': 0.6978475451469421, 'y': 1.6408592462539673, 'z': -0.4740583300590515, 'visibility': 0.01797250472009182}, {'x': 0.31916823983192444, 'y': 1.6437718868255615, 'z': -0.6898142695426941, 'visibility': 0.015908362343907356}, {'x': 0.684474527835846, 'y': 1.6049131155014038, 'z': -0.39027053117752075, 'visibility': 0.017506949603557587}, {'x': 0.3308444321155548, 'y': 1.6036566495895386, 'z': -0.5995020866394043, 'visibility': 0.015051322057843208}, {'x': 0.6021736860275269, 'y': 1.5792955160140991, 'z': 0.05765480175614357, 'visibility': 0.010517586953938007}, {'x': 0.41926243901252747, 'y': 1.5805854797363281, 'z': -0.058340705931186676, 'visibility': 0.01008449587970972}, {'x': 0.6133324503898621, 'y': 2.181715965270996, 'z': -0.05268977954983711, 'visibility': 0.0001820228062570095}, {'x': 0.41855403780937195, 'y': 2.1579606533050537, 'z': -0.33471256494522095, 'visibility': 0.0004523363313637674}, {'x': 0.5993402004241943, 'y': 2.6796936988830566, 'z': 0.15987475216388702, 'visibility': 0.0001953842438524589}, {'x': 0.4080948531627655, 'y': 2.6856329441070557, 'z': 0.08798304200172424, 'visibility': 0.0003108638047706336}, {'x': 0.600959837436676, 'y': 2.759129285812378, 'z': 0.16500461101531982, 'visibility': 0.00049750623293221}, {'x': 0.40045517683029175, 'y': 2.7651102542877197, 'z': 0.1204976737499237, 'visibility': 0.0004412430280353874}, {'x': 0.5703965425491333, 'y': 2.8223958015441895, 'z': -0.13429121673107147, 'visibility': 0.00021495514374691993}, {'x': 0.45456239581108093, 'y': 2.8454971313476562, 'z': -0.13866432011127472, 'visibility': 0.00024818204110488296}], '_type': 'graphics', 'shape': 'polygon', 'pts': [[0.583038330078125, 0.6581601500511169], [0.595728874206543, 0.5818816423416138], [0.6085672378540039, 0.5818036794662476], [0.6177874803543091, 0.5818053483963013], [0.5577146410942078, 0.578835129737854], [0.5391278266906738, 0.5734689235687256], [0.522983193397522, 0.5687379837036133], [0.6069889664649963, 0.5923504829406738], [0.4899207353591919, 0.5766098499298096], [0.5942006707191467, 0.7123495936393738], [0.5501474142074585, 0.7055185437202454], [0.65913325548172, 0.8877280950546265], [0.33354076743125916, 0.8768758177757263], [0.7057046294212341, 1.2723863124847412], [0.30421796441078186, 1.2854760885238647], [0.7050671577453613, 1.5571684837341309], [0.3136226534843445, 1.5605740547180176], [0.7208787798881531, 1.6537151336669922], [0.30151957273483276, 1.6545584201812744], [0.6978475451469421, 1.6408592462539673], [0.31916823983192444, 1.6437718868255615], [0.684474527835846, 1.6049131155014038], [0.3308444321155548, 1.6036566495895386], [0.6021736860275269, 1.5792955160140991], [0.41926243901252747, 1.5805854797363281], [0.6133324503898621, 2.181715965270996], [0.41855403780937195, 2.1579606533050537], [0.5993402004241943, 2.6796936988830566], [0.4080948531627655, 2.6856329441070557], [0.600959837436676, 2.759129285812378], [0.40045517683029175, 2.7651102542877197], [0.5703965425491333, 2.8223958015441895], [0.45456239581108093, 2.8454971313476562]], 'r': 0, 'g': 255, 'b': 255, 'thickness': 2}",,,
