tick,bouche
615.0,0.5634855065855219
616.0,0.574199088036097
617.0,0.5797583458367681
618.0,0.583009937710846
619.0,0.5938265805530053
620.0,0.5996679506066264
621.0,0.5694837195457257
622.0,0.5797824681121624
623.0,0.5790036490264154
624.0,0.569801568294376
625.0,0.5650758613401663
626.0,0.57647102663929
627.0,0.5801573374722003
628.0,0.5813736589555409
629.0,0.5882500212427629
630.0,0.5864129899794315
631.0,0.5834816236034754
632.0,0.5794328733723352
633.0,0.5773584152545885
634.0,0.5747297060200922
635.0,0.5744429726686371
636.0,0.5746220989235841
637.0,0.5752809829486137
638.0,0.5809257828833724
639.0,0.5769850763400025
640.0,0.5774689931594473
641.0,0.5779108356144278
642.0,0.5772092379653833
643.0,0.5738735027562969
644.0,0.5618612983177932
645.0,0.5720913456056257
646.0,0.5603055951667121
647.0,0.5499221676818105
648.0,0.5334682281883645
649.0,0.5302772167790115
650.0,0.5706800827574935
651.0,0.5898697287252612
652.0,0.5864708690109055
653.0,0.6037613515072742
654.0,0.6114297672177119
655.0,0.5738622025828992
656.0,0.5558786932255475
657.0,0.5719255574710261
658.0,0.5900993956089776
659.0,0.6016556747069866
660.0,0.6065269242106278
661.0,0.5898253534099407
662.0,0.5992098252233111
663.0,0.6146033453819524
664.0,0.6066348632467902
665.0,0.596354169995985
666.0,0.5994808906824441
667.0,0.5981508194122711
668.0,0.5999430596677808
669.0,0.60582519147381
670.0,0.6057002310012419
671.0,0.6116369056483721
672.0,0.5919713949927722
673.0,0.5953562220670279
674.0,0.6046437450906014
675.0,0.6266336792702321
676.0,0.6238539490887678
677.0,0.604937640420581
678.0,0.6209427542257779
679.0,0.6122110814112512
680.0,0.5962198415956951
681.0,0.6036170739782443
682.0,0.6205392784718209
683.0,0.6205397551000136
684.0,0.6213040517956105
685.0,0.6097287001914004
686.0,0.5785733389819616
687.0,0.5645834619479639
688.0,0.5593327371352266
689.0,0.5746815852055478
690.0,0.5746773854912087
691.0,0.5789345102276767
692.0,0.5847909807105519
693.0,0.5848743525396687
694.0,0.5837142159075263
695.0,0.5886238541830086
696.0,0.5895463175665635
697.0,0.5881162252549744
698.0,0.5957577158108558
699.0,0.5863567549088309
700.0,0.5841880256320923
701.0,0.584080540683918
702.0,0.584608701734789
703.0,0.5597813142621769
704.0,0.567906843507719
705.0,0.5814143895078445
706.0,0.5981957230294771
707.0,0.6293219295176204
708.0,0.6320545568834696
709.0,0.6073257872667739
710.0,0.5888243111412157
711.0,0.5781150689993818
712.0,0.5647159983119194
713.0,0.5643116357879628
714.0,0.5630713136226869
715.0,0.5823954393279395
716.0,0.6057806486087699
717.0,0.6069911224207599
718.0,0.5648299772756249
719.0,0.5593713061555124
720.0,0.5573713546764142
721.0,0.558485317505412
722.0,0.5847028219996652
723.0,0.5856797501989276
724.0,0.59116096277376
725.0,0.5939785162667778
726.0,0.584360489725865
727.0,0.5656780891853139
728.0,0.5383778653031328
729.0,0.5494798408856072
730.0,0.5690996680493051
731.0,0.5804336938796563
732.0,0.5843839522943419
733.0,0.5843103252492208
734.0,0.5787602721783282
735.0,0.5805610628661555
736.0,0.5762379492044754
737.0,0.5835009702141987
738.0,0.5764129334092614
739.0,0.5909285711331657
740.0,0.5927788305089674
741.0,0.5873977507451595
742.0,0.5970424887015708
743.0,0.5999608489466718
744.0,0.6044976198043339
745.0,0.6090634777799844
746.0,0.6118328238924541
747.0,0.6144500617771514
748.0,0.6153006650222428
749.0,0.6182289662518404
750.0,0.629758767405073
751.0,0.6263248160833631
752.0,0.6263338703410043
753.0,0.6249441965220898
754.0,0.5937146222159224
755.0,0.5978357085203148
756.0,0.5797191184639298
757.0,0.5725316373316366
758.0,0.5883182560467034
759.0,0.5965591809891158
760.0,0.5951501655624384
761.0,0.5980367034374989
762.0,0.5925739114876722
763.0,0.6020766033186025
764.0,0.5988532068804809
765.0,0.5977905424121917
766.0,0.5865293250795227
767.0,0.5888650564473269
768.0,0.5847515518663928
769.0,0.5819433231738645
770.0,0.5822794952431443
771.0,0.564831618041481
772.0,0.5655656885537595
773.0,0.5729625029226904
774.0,0.5919787082283843
775.0,0.5983839502790002
776.0,0.5976520490574083
777.0,0.6046964164212527
778.0,0.5989778611538706
779.0,0.5929164595915777
780.0,0.5840538528440357
781.0,0.5773038771481557
782.0,0.5747764646568354
783.0,0.5737521880510831
784.0,0.5705430723066384
785.0,0.5720552842388463
786.0,0.5793163041285123
787.0,0.5855682155619676
788.0,0.5892492302149425
789.0,0.5854105284830446
790.0,0.5861190692219889
791.0,0.594244959784819
792.0,0.6012617221410024
793.0,0.6047900538280191
794.0,0.6078761632596097
795.0,0.6046883355159435
796.0,0.6148429373787933
797.0,0.6150003075608589
798.0,0.6169900723512067
799.0,0.6131257478598204
800.0,0.6153306878019749
801.0,0.6132049170213721
802.0,0.6113338791877655
803.0,0.613932065012814
804.0,0.6107734700289622
805.0,0.6070777862683616
806.0,0.6028070640898929
807.0,0.5874329143466677
808.0,0.5928044858029604
809.0,0.6044279898037701
810.0,0.6176649879215984
811.0,0.6330212042653327
812.0,0.5992211994807162
813.0,0.5928077725908334
814.0,0.5903617354201844
815.0,0.5652876481370098
816.0,0.5500135263945422
817.0,0.5642842674670878
818.0,0.5704979059921118
819.0,0.5613937868664204
820.0,0.5501712947568507
821.0,0.5722082337188388
822.0,0.6035031772867337
823.0,0.6138912053455595
824.0,0.6060730004273093
825.0,0.599757121194661
826.0,0.6014536280109896
827.0,0.6034479394184806
828.0,0.6001117523702783
829.0,0.592411767923448
830.0,0.5537307531072834
831.0,0.5328018772652885
832.0,0.5503203865609723
833.0,0.5591247151732436
834.0,0.5546657167184718
835.0,0.5848514185869687
836.0,0.6118727008513535
837.0,0.6298065005129531
838.0,0.6578365739092334
839.0,0.6928112601410492
840.0,0.7291308108707829
841.0,0.7434427540215941
842.0,0.7553381989524671
843.0,0.7702935433086369
844.0,0.7675494496512009
845.0,0.7399442902872931
846.0,0.7054801881616346
847.0,0.6593456858591791
848.0,0.6445955544736639
849.0,0.5994935670372422
850.0,0.602789092729916
851.0,0.6876234124241213
852.0,0.7130617415639574
853.0,0.7335532717815432
854.0,0.7449204938306883
855.0,0.737165861123646
856.0,0.7410620979060074
857.0,0.7432493964182901
858.0,0.7521703644800538
859.0,0.7520490360446538
860.0,0.7561206041068512
861.0,0.7655156071105192
862.0,0.7723061917843193
863.0,0.7672133436620113
