station_id,lat,lon,date,label,Blue,Green,Red,NIR,SWIR1,SWIR2
03076707,48.696625488,2.27224886,2023-06-06,5.51,0.016079740598797798,0.015677398070693016,0.035406243056058884,0.0994412824511528,0.060047250241041183,0.02931506559252739
03076799,48.685175258,2.319520001,2023-06-06,4.2,0.024940215051174164,0.020483877509832382,0.04000009223818779,0.08506257832050323,0.0663803443312645,0.03754783049225807
03226540,49.069440497,0.323829819,2023-06-06,3.6,0.0030761463567614555,0.005122242495417595,0.027568183839321136,0.06615497916936874,0.02854984998703003,0.011012247763574123
03232080,48.946930624,0.119139998,2023-06-07,68.0,0.011448970064520836,0.011967177502810955,0.03133697062730789,0.0972704142332077,0.06404267996549606,0.03221423178911209
03229700,49.042340061,0.022883854,2023-06-07,3.1,0.017065227031707764,0.014036192558705807,0.03324301168322563,0.0894552618265152,0.06682980060577393,0.033805783838033676
03232520,49.09040899,0.102389177,2023-06-07,42.0,0.011662873439490795,0.01299977581948042,0.031553421169519424,0.10791470855474472,0.06975697726011276,0.031382810324430466
03193520,48.65040125,1.237363811,2023-06-07,8.3,0.014612969011068344,0.01518338080495596,0.034579914063215256,0.10993914306163788,0.0655476450920105,0.03140827268362045
03194350,48.698642677,0.829382503,2023-06-07,11.0,0.0268093291670084,0.021460451185703278,0.04044700041413307,0.09872062504291534,0.078670933842659,0.04047501087188721
03194180,48.760749775,1.410257924,2023-06-07,6.7,0.13939043879508972,0.12608762085437775,0.15265123546123505,0.18814533948898315,0.17795686423778534,0.12076040357351303
03196080,48.783773568,1.362785283,2023-06-07,0.59,0.03173549473285675,0.02527889795601368,0.044956814497709274,0.08439286053180695,0.08492252230644226,0.05466526001691818
03196000,48.783266171,1.363629533,2023-06-07,1.9,0.02217346429824829,0.020049702376127243,0.03945132717490196,0.0966210588812828,0.070696622133255,0.03850148990750313
03232450,49.057335033,0.114931442,2023-06-07,4.5,0.010089149698615074,0.011886963620781898,0.031510129570961,0.09633838385343552,0.056744471192359924,0.02748032845556736
03231740,48.904119713,0.212126844,2023-06-07,2.5,0.05535663664340973,0.044084638357162476,0.054828234016895294,0.13265755772590637,0.11418921500444412,0.08515297621488571
03232790,49.088904957,0.020097628,2023-06-07,27.0,0.022346625104546547,0.01777697168290615,0.03555266559123993,0.09219019114971161,0.0962250679731369,0.05131791904568672
03194620,48.728570488,1.010639369,2023-06-07,3.7,0.28195759654045105,0.2453990876674652,0.2630614638328552,0.28888529539108276,0.2064990997314453,0.16020917892456055
03079920,48.715221027,2.451097224,2023-06-07,9.5,0.038204822689294815,0.03480782359838486,0.058035530149936676,0.08141475915908813,0.05949975550174713,0.03847220540046692
03190300,48.843316282,1.380537311,2023-06-07,5.6,0.22866235673427582,0.19963759183883667,0.21933841705322266,0.2440812736749649,0.22040796279907227,0.1694541573524475
03079622,48.720465672,2.543070909,2023-06-08,13.0,0.1077275201678276,0.09200683236122131,0.1137792319059372,0.13064329326152802,0.11364936828613281,0.09431777149438858
03191700,49.114401024,1.208875148,2023-06-08,5.0,0.011622129939496517,0.01242045033723116,0.03245360031723976,0.08414967358112335,0.049717456102371216,0.02430105023086071
03079967,48.720560743,2.442680999,2023-06-08,6.7,0.022290602326393127,0.019839616492390633,0.044768378138542175,0.045142706483602524,0.03252999484539032,0.02364787831902504
03200070,49.155591071,1.177217416,2023-06-08,2.3,0.2398044764995575,0.21385841071605682,0.23547418415546417,0.2822211980819702,0.22973951697349548,0.17525885999202728
03079850,48.710829764,2.464530637,2023-06-08,8.7,0.02487146109342575,0.02290939725935459,0.051869235932826996,0.06771088391542435,0.046903595328330994,0.040028106421232224
03230920,49.162896612,-0.018268487,2023-06-08,9.4,0.014867616817355156,0.01564302109181881,0.03353458270430565,0.10592971742153168,0.07529556006193161,0.03683226928114891
03078600,48.652992732,2.693566077,2023-06-08,2.5,0.04695834591984749,0.043976422399282455,0.06667827814817429,0.1087384819984436,0.07638291269540787,0.05215571075677872
03079270,48.701085076,2.494647678,2023-06-08,8.0,0.020384564995765686,0.01877264305949211,0.04267771169543266,0.06663881242275238,0.04193032905459404,0.027990899980068207
03173008,49.175416498,1.345734785,2023-06-08,11.0,0.05732251703739166,0.048739608377218246,0.06949850171804428,0.08547129482030869,0.07903634756803513,0.060655854642391205
03173000,49.179131738,1.353708925,2023-06-08,3.6,0.026707472279667854,0.024570975452661514,0.05069275200366974,0.04794001579284668,0.03373830392956734,0.025505533441901207
03198000,48.841392438,0.983489769,2023-06-09,16.0,0.004401588812470436,0.004261532332748175,0.029490770772099495,0.032998546957969666,0.013649126514792442,0.004862501751631498
03178000,49.119980322,1.64512256,2023-06-09,3.0,0.014663897454738617,0.01265854574739933,0.035197433084249496,0.05027003586292267,0.037041086703538895,0.019789962098002434
03199200,49.080181101,1.151869305,2023-06-09,1.39,0.013947064988315105,0.013212405145168304,0.032962899655103683,0.10692283511161804,0.0635702982544899,0.030445704236626625
03011780,48.881786975,2.733372002,2023-06-09,9.3,0.07144273817539215,0.06453414261341095,0.08920060843229294,0.12793129682540894,0.10739775747060776,0.07015804201364517
03233700,48.626719449,0.133235511,2023-06-09,62.0,0.10141606628894806,0.08984487503767014,0.11148994415998459,0.1564352959394455,0.14736983180046082,0.10167962312698364
03197000,48.764813129,0.761750555,2023-06-09,14.0,0.017970500513911247,0.01574105955660343,0.034880395978689194,0.09996458142995834,0.07388482242822647,0.03660436347126961
03233980,48.753659815,0.100385111,2023-06-09,66.0,0.01556025817990303,0.015595912002027035,0.03259874880313873,0.10556938499212265,0.07425659894943237,0.03616509586572647
03233860,48.683171887,0.100136629,2023-06-09,8.7,0.009546749293804169,0.012240923941135406,0.030271269381046295,0.11098193377256393,0.060702964663505554,0.026210909709334373
03109590,49.058937156,2.848306319,2023-06-09,7.6,0.10785357654094696,0.09191770851612091,0.11155742406845093,0.14274796843528748,0.1266147643327713,0.09590931236743927
03233827,48.661583634,0.238298776,2023-06-09,70.0,0.1426079124212265,0.12452790886163712,0.14156514406204224,0.19760166108608246,0.19290344417095184,0.1442936807870865
03110855,48.848606016,2.683326805,2023-06-09,13.0,0.1318337619304657,0.11914467066526413,0.1422603279352188,0.1633986234664917,0.13456612825393677,0.10699030756950378
03190735,48.816520778,1.562909369,2023-06-09,6.6,0.031881917268037796,0.024935120716691017,0.04451245442032814,0.09547513723373413,0.07972007244825363,0.04484986141324043
03174000,49.310144107,1.23665644,2023-06-09,3.0,0.01704994961619377,0.014982209540903568,0.03845692798495293,0.02037055976688862,0.020730886608362198,0.016250357031822205
03233740,48.644483456,0.102267161,2023-06-09,12.0,0.017482852563261986,0.01676856353878975,0.03472505882382393,0.09894852340221405,0.07283566892147064,0.03761276602745056
03233896,48.721762386,0.041258996,2023-06-09,30.0,0.014733927324414253,0.014358321204781532,0.03261275589466095,0.09011608362197876,0.06542032212018967,0.03401586413383484
03193000,49.287347104,1.209558025,2023-06-09,0.62,0.029788710176944733,0.02696594037115574,0.05040755122900009,0.08112318813800812,0.06554383039474487,0.0370754636824131
03120685,48.98621908,2.671995153,2023-06-09,3.3,0.09248683601617813,0.08169487118721008,0.10564704984426498,0.1284927874803543,0.09957752376794815,0.07656498998403549
03233820,48.662750407,0.257457693,2023-06-09,19.0,0.00785716064274311,0.013441589660942554,0.030137579888105392,0.13629263639450073,0.07030701637268066,0.029695764183998108
03233795,48.650752358,0.088375322,2023-06-09,40.0,0.006260518450289965,0.008442850783467293,0.0285141970962286,0.08672288060188293,0.0464719720184803,0.020299257710576057
03198530,48.963460354,0.954013871,2023-06-09,2.3,0.08693934231996536,0.06545597314834595,0.08122376352548599,0.1245826706290245,0.13306881487369537,0.11055538058280945
03223500,49.093700417,0.641809627,2023-06-12,4.2,0.18040022253990173,0.15173068642616272,0.171025350689888,0.19782066345214844,0.18705034255981445,0.16105714440345764
03222480,48.863134308,0.495838984,2023-06-12,6.8,0.009104935452342033,0.010946040041744709,0.03031710349023342,0.10611177235841751,0.065508171916008,0.029615554958581924
03219780,48.838889125,0.723226794,2023-06-12,10.0,0.014849793165922165,0.012983221560716629,0.033293940126895905,0.08417513966560364,0.06214555352926254,0.03079329803586006
03051500,48.558880551,2.740991008,2023-06-12,12.0,0.07767906039953232,0.06797444075345993,0.09042419493198395,0.11830560863018036,0.09284717589616776,0.07598311454057693
03070440,48.608188711,2.480764387,2023-06-12,6.3,0.06798462569713593,0.05590667203068733,0.07301392406225204,0.08917514979839325,0.08849269151687622,0.07241804152727127
03183000,49.338593064,1.096833459,2023-06-12,3.5,0.016876788809895515,0.016680710017681122,0.03945005312561989,0.04174697771668434,0.032691698521375656,0.0216030552983284
03228000,49.304033679,0.147636705,2023-06-12,5.6,0.013277340680360794,0.016082286834716797,0.03498862311244011,0.1132088154554367,0.06585704535245895,0.030994469299912453
03183000,49.338593064,1.096833459,2023-06-12,3.5,0.016876788809895515,0.016680710017681122,0.03945005312561989,0.04174697771668434,0.032691698521375656,0.0216030552983284
03049198,48.626506107,2.494119346,2023-06-12,8.9,0.08172795921564102,0.07835770398378372,0.10765621811151505,0.12645433843135834,0.09570305049419403,0.07920949906110764
03219550,48.774631428,0.647618306,2023-06-12,18.0,0.019303584471344948,0.016604317352175713,0.035790763795375824,0.08891540765762329,0.07263831794261932,0.039446230977773666
03061660,48.660746783,2.416582875,2023-06-12,3.0,0.013403390534222126,0.012691651470959187,0.03606069087982178,0.01863003894686699,0.01740391179919243,0.01260252483189106
03174211,49.307636569,1.158427479,2023-06-12,2.5,0.010094242170453072,0.00887957215309143,0.034070614725351334,0.01973903365433216,0.015570445917546749,0.010106975212693214
03223200,49.016032414,0.553416839,2023-06-12,2.4,0.010044586844742298,0.011893329210579395,0.03194303438067436,0.11102902144193649,0.05829017981886864,0.025685062631964684
03186500,49.428194481,0.242462064,2023-06-12,68.0,0.06937626749277115,0.05193798616528511,0.06847609579563141,0.07686928659677505,0.07910127937793732,0.06391534954309464
03186000,49.475393854,0.463982177,2023-06-12,225.0,0.0069327885285019875,0.005867087282240391,0.030380768701434135,0.0083358995616436,0.0038286312483251095,0.002452259184792638
03186000,49.475393854,0.463982177,2023-06-12,225.0,0.0069327885285019875,0.005867087282240391,0.030380768701434135,0.0083358995616436,0.0038286312483251095,0.002452259184792638
03050000,48.632777937,2.465777053,2023-06-12,58.0,0.010928213596343994,0.012636902742087841,0.03302910551428795,0.10650266706943512,0.04951246827840805,0.020073892548680305
03222780,48.901086702,0.456930259,2023-06-12,2.8,0.012077949941158295,0.013898681849241257,0.03152286633849144,0.1118706539273262,0.07213666290044785,0.030640507116913795
03174211,49.307636569,1.158427479,2023-06-12,2.5,0.010094242170453072,0.00887957215309143,0.034070614725351334,0.01973903365433216,0.015570445917546749,0.010106975212693214
03184000,49.351943837,0.934013574,2023-06-12,3.3,0.022058876231312752,0.02161833457648754,0.047486744821071625,0.041580185294151306,0.027179842814803123,0.014503471553325653
03222418,48.776618563,0.412172565,2023-06-12,12.0,0.0017583430744707584,0.004360845312476158,0.025718163698911667,0.10341888666152954,0.0442119725048542,0.01547749899327755
03185000,49.51430907,0.676982203,2023-06-12,36.0,0.023202242329716682,0.020112089812755585,0.04019107669591904,0.02493894286453724,0.020417671650648117,0.014172430150210857
03219880,48.822322504,0.653016473,2023-06-12,60.0,0.021543212234973907,0.01665015146136284,0.03837543725967407,0.07461565732955933,0.06530699878931046,0.044099923223257065
03186500,49.428194481,0.242462064,2023-06-12,68.0,0.06937626749277115,0.05193798616528511,0.06847609579563141,0.07686928659677505,0.07910127937793732,0.06391534954309464
03201260,49.560682268,1.126082524,2023-06-13,3.2,0.03120964579284191,0.03101738728582859,0.05100215598940849,0.11195468157529831,0.0759894847869873,0.04422597587108612
03201000,49.432717192,1.153457886,2023-06-13,1.8,0.02412024885416031,0.02041512168943882,0.04103778302669525,0.0702013298869133,0.06446411460638046,0.04098048806190491
03110863,48.861372903,2.671977017,2023-06-13,25.0,0.12482329457998276,0.1117815226316452,0.13490991294384003,0.1549379676580429,0.13059744238853455,0.1062760278582573
03182415,49.253700939,1.019278533,2023-06-13,74.0,0.12289179861545563,0.1024397686123848,0.11862645298242569,0.15685927867889404,0.14757484197616577,0.12344437837600708
03222000,49.347885831,0.565379045,2023-06-13,4.2,0.06465382874011993,0.05608620122075081,0.07823929190635681,0.11349529027938843,0.10758746415376663,0.0842413455247879
03168035,49.195525727,2.430172609,2023-06-13,0.9,0.16955220699310303,0.15395374596118927,0.1821165531873703,0.18477506935596466,0.13938407599925995,0.10714437812566757
03221500,49.153236289,0.729344844,2023-06-13,4.4,0.01557935867458582,0.015751246362924576,0.03577548637986183,0.08669233322143555,0.058366574347019196,0.02966393530368805
03167350,49.102721926,2.687841157,2023-06-13,6.7,0.07714304327964783,0.07164900749921799,0.0972653180360794,0.12234685570001602,0.09126707911491394,0.0678623840212822
03203050,49.45343403,1.050952262,2023-06-13,4.5,0.037761736661195755,0.032333917915821075,0.05551578849554062,0.06736455857753754,0.06163879856467247,0.04219897836446762
03222329,49.346820684,0.405970627,2023-06-13,1.7,0.1201276034116745,0.10193173587322235,0.12534533441066742,0.1551913470029831,0.15592600405216217,0.1325518786907196
03167820,49.199300647,2.553564357,2023-06-13,3.0,0.12143521010875702,0.11007664352655411,0.13557200133800507,0.15916766226291656,0.1378447413444519,0.11500918120145798
03202250,49.50839983,1.036954004,2023-06-13,3.6,0.008823549374938011,0.007500654086470604,0.03168711066246033,0.024680472910404205,0.019828159362077713,0.013845205307006836
03111000,48.862013474,2.644357798,2023-06-13,5.1,0.11792998015880585,0.10848892480134964,0.13590049743652344,0.1510278582572937,0.12328523397445679,0.09909877926111221
03201650,49.560938001,1.075216796,2023-06-13,5.3,0.0074395383708179,0.010210108011960983,0.03191502019762993,0.07828895002603531,0.032862309366464615,0.013400845229625702
03222275,49.369972976,0.47947984,2023-06-13,7.5,0.014102400280535221,0.016436247155070305,0.038439102470874786,0.09524977952241898,0.051460523158311844,0.02501661144196987
03276648,48.899680182,2.771131912,2023-06-13,14.0,0.0711575374007225,0.060100726783275604,0.0798155665397644,0.11768171191215515,0.11157015711069107,0.08204755187034607
03200435,49.439646172,1.129854272,2023-06-13,1.5,0.1183934435248375,0.0922945886850357,0.0999365746974945,0.14042049646377563,0.16979412734508514,0.13276450335979462
03167740,49.217072392,2.612739852,2023-06-13,1.8,0.04248163104057312,0.03862626850605011,0.05966272950172424,0.10756964981555939,0.08287262171506882,0.05978623405098915
03137290,49.213553763,2.423071229,2023-06-13,6.1,0.04303421825170517,0.03989950940012932,0.06489446759223938,0.06969713419675827,0.055169474333524704,0.04081878066062927
03120800,48.964813896,2.677333642,2023-06-13,28.0,0.07514913380146027,0.06745114177465439,0.09229204058647156,0.11529693007469177,0.08922863006591797,0.0659741759300232
03081000,48.832587164,2.381542365,2023-06-14,3.1,0.0153387151658535,0.015727054327726364,0.04055013135075569,0.014402886852622032,0.016051730141043663,0.012656000442802906
03206000,49.52578485,0.726007342,2023-06-14,3.1,0.029917309060692787,0.021679449826478958,0.043053317815065384,0.05085955187678337,0.06700804829597473,0.05238998308777809
03079920,48.715221027,2.451097224,2023-06-14,5.4,0.038204822689294815,0.03480782359838486,0.058035530149936676,0.08141475915908813,0.05949975550174713,0.03847220540046692
03111510,48.863592637,2.564361163,2023-06-14,27.0,0.11829794943332672,0.10590042173862457,0.12791727483272552,0.14609405398368835,0.1330980807542801,0.11948206275701523
03203472,49.573675751,0.944687811,2023-06-14,2.4,0.027677681297063828,0.02774898335337639,0.05225120484828949,0.0863523781299591,0.05510835722088814,0.035394784063100815
03080660,48.814653807,2.410053858,2023-06-14,1.6,0.06130011007189751,0.05536554753780365,0.08024083077907562,0.07902997732162476,0.0772538110613823,0.06288020312786102
03205000,49.523824609,0.75106503,2023-06-14,1.1,0.008017588406801224,0.011291087605059147,0.030398592352867126,0.09251612424850464,0.04952392727136612,0.02227150648832321
03205050,49.522919436,0.75498679,2023-06-14,9.3,0.01475811842828989,0.015429116785526276,0.03489312902092934,0.08340100944042206,0.05659804865717888,0.02923230640590191
03204000,49.484788747,0.873747359,2023-06-14,2.5,0.009700811468064785,0.009090930223464966,0.03220786899328232,0.03594864532351494,0.025272531434893608,0.013346096500754356
03203750,49.515478187,0.918031624,2023-06-14,2.4,0.04630771651864052,0.03912283107638359,0.05879311263561249,0.1152167096734047,0.09783318638801575,0.06893955171108246
03203660,49.532257043,0.938733848,2023-06-14,5.8,0.019550593569874763,0.017288045957684517,0.038565151393413544,0.07926680147647858,0.060388483107089996,0.03741795942187309
03112480,48.816895156,2.41962979,2023-06-14,2.3,0.015933319926261902,0.015327257104218006,0.04125932231545448,0.024068046361207962,0.020576825365424156,0.015529701486229897
03112000,48.820237175,2.46916825,2023-06-14,3.7,0.06244475394487381,0.0543074831366539,0.07792480289936066,0.07724616676568985,0.08298593759536743,0.07378295063972473
03112295,48.779948501,2.508494996,2023-06-14,4.7,0.11195594817399979,0.10103410482406616,0.12559489905834198,0.13395243883132935,0.12308916449546814,0.10564067959785461
03219015,49.521911077,0.180257583,2023-06-15,2.4,0.013637669384479523,0.013171661645174026,0.034074436873197556,0.07734675705432892,0.052825432270765305,0.028562581166625023
03085000,48.988638724,2.082900235,2023-06-15,2.8,0.07859961688518524,0.06964875012636185,0.09465644508600235,0.10223986953496933,0.10209597647190094,0.08615884184837341
03219000,49.520729266,0.191331907,2023-06-15,2.5,0.02133185602724552,0.018200958147644997,0.038539689034223557,0.06836023181676865,0.060328640043735504,0.03798582777380943
03206150,49.577379761,0.497396868,2023-06-15,1.9,0.01676856353878975,0.015138817951083183,0.03445640951395035,0.07898032665252686,0.061628613620996475,0.035728372633457184
03206350,49.542474337,0.497342697,2023-06-15,4.8,0.018898693844676018,0.016548294574022293,0.03564688563346863,0.08301776647567749,0.06741803884506226,0.038656823337078094
03141490,48.988842829,2.072019717,2023-06-15,4.6,0.07796046137809753,0.07079975306987762,0.09722712635993958,0.10758747160434723,0.10018740594387054,0.0844896212220192
03082000,48.866707755,2.229494609,2023-06-15,3.2,0.14664025604724884,0.1354764997959137,0.16320638358592987,0.1696183979511261,0.13808538019657135,0.11244869232177734
03207020,49.506210238,0.535889212,2023-06-15,4.6,0.008922862820327282,0.00964478962123394,0.031470660120248795,0.06078190729022026,0.03481164574623108,0.01797432266175747
03082560,48.912880127,2.31046707,2023-06-15,1.3,0.06963474303483963,0.06073988974094391,0.08242188394069672,0.08203482627868652,0.08783188462257385,0.07604295015335083
03185964,49.486012302,0.466495118,2023-06-15,3.9,0.012420451268553734,0.010612450540065765,0.033128418028354645,0.03959647938609123,0.03627331927418709,0.02422083355486393
03083450,48.920402018,2.220389022,2023-06-15,2.8,0.10358184576034546,0.08830807358026505,0.10715710371732712,0.10632568597793579,0.11549174040555954,0.10549935698509216
03185620,49.479819867,0.572941334,2023-06-15,2.7,0.03962448611855507,0.03430744260549545,0.05229194462299347,0.10453932732343674,0.08633074164390564,0.054917365312576294
03185980,49.484979887,0.466145711,2023-06-15,3.6,0.002961554564535618,0.003999244887381792,0.028199708089232445,0.028877073898911476,0.01164504885673523,0.005059853661805391
03185950,49.486229544,0.46779374,2023-06-15,3.3,0.012775684706866741,0.013388113118708134,0.03322136402130127,0.0797710120677948,0.04768027365207672,0.02323152869939804
03125000,48.93678189,2.038835044,2023-06-15,3.5,0.01814620941877365,0.01719764620065689,0.041922684758901596,0.02057809568941593,0.01903492957353592,0.014500925317406654
03084470,48.944448349,2.157759113,2023-06-15,2.1,0.01116630993783474,0.011480800807476044,0.03729064017534256,0.015280148014426231,0.012839347124099731,0.00927555002272129
03119000,48.895727741,2.827438019,2023-06-16,5.1,0.13195472955703735,0.11813242733478546,0.14436626434326172,0.17287027835845947,0.14758500456809998,0.10908862203359604
03133415,49.338283968,2.750836227,2023-06-20,50.0,0.1503250151872635,0.1386876106262207,0.16799375414848328,0.17993292212486267,0.1434164196252823,0.1124958023428917
03156000,49.436146948,2.876470159,2023-06-20,3.9,0.0833297073841095,0.0769762396812439,0.10393326729536057,0.11043825000524521,0.0827694833278656,0.05682212859392166
03122732,48.764490401,2.230744987,2023-06-20,29.0,0.0066055660136044025,0.008800631389021873,0.031805526465177536,0.09155356138944626,0.04192650690674782,0.016681984066963196
03122509,48.760424562,2.192535659,2023-06-20,6.0,0.1039065271615982,0.09536691755056381,0.12054140865802765,0.14271485805511475,0.12313371896743774,0.09722456336021423
03122999,48.736500541,2.239316135,2023-06-20,4.0,0.018724258989095688,0.017113612964749336,0.03642992675304413,0.09507915377616882,0.06997724622488022,0.039933882653713226
03121600,48.778621784,2.064517023,2023-06-20,15.0,0.010530962608754635,0.012942478992044926,0.03507647290825844,0.10653958469629288,0.05119568854570389,0.023519283160567284
03133937,49.439814713,2.852919664,2023-06-20,3.3,0.015227943658828735,0.014498377218842506,0.03721297159790993,0.0719953253865242,0.0386466383934021,0.0188426710665226
03133850,49.441517993,2.864520634,2023-06-20,7.0,0.1300843358039856,0.1166682168841362,0.1420820653438568,0.16261814534664154,0.13086992502212524,0.09331189841032028
03122274,48.763230015,2.163662816,2023-06-20,8.0,0.013273521326482296,0.013097813352942467,0.03858806937932968,0.04349641501903534,0.02494530938565731,0.01727404072880745
03122625,48.788977865,2.066114525,2023-06-20,5.0,0.022677669301629066,0.02332574874162674,0.044400405138731,0.1179274469614029,0.06403376162052155,0.03482437506318092
