GLORIA_ID,lat,lon,label,Date_Time_UTC,Water_body_type,Country,Bleu,Vert,Rouge,NIR
GID_7152,30.5464687,114.3855903,8.39,2021-04-29T02:00,1,China,0.0061894908987524,0.0111979985282807,0.0053601873486229,0.0010575248144818
GID_7153,30.5522647,114.3900614,8.24,2021-04-29T02:18,1,China,0.0077088015574239,0.0135384540390054,0.0062803136334922,0.0010252792041314
GID_7154,30.5639571,114.3852668,10.7,2021-04-29T02:40,1,China,0.0078181101858337,0.0136985681746866,0.0065782572025351,0.0012404102173987
GID_7155,30.5571815,114.3747511,7.23,2021-04-29T03:10,1,China,0.0052105537288043,0.0099407172169001,0.00416692216256,0.0003320183153878
GID_7156,30.7276854,114.2901215,65.4,2021-04-29T06:40,1,China,0.0090675235159932,0.0183253771912786,0.010609152205578,0.0065592558636674
GID_7157,30.7308014,114.2834926,64.0,2021-04-29T07:40,1,China,0.0054140428153725,0.0111390728139253,0.0056343163790735,0.0037164566800446
GID_7158,30.733476,114.2762291,70.8,2021-04-29T07:57,1,China,0.0089702979090223,0.0176332735754371,0.0102510921401944,0.0059707773968818
GID_7159,30.7356289,114.2695238,52.2,2021-04-29T08:10,1,China,0.0079111296406139,0.016359039092647,0.0085535599335099,0.0057749595169573
GID_7160,30.7383135,114.2625604,69.7,2021-04-29T08:24,1,China,0.0088707696800285,0.0173382147234346,0.0095611269422928,0.0074235156721898
GID_7161,30.1949276,114.4472044,7.15,2021-05-09T02:15,1,China,0.0092020194046273,0.0182968378098965,0.0066839338458476,0.0009146406647122
GID_7162,30.2088802,114.4513236,6.09,2021-05-09T02:33,1,China,0.0085481982426964,0.0183034161285005,0.0061001853625939,0.0007156420675672
GID_7163,30.2213931,114.4572713,7.14,2021-05-09T02:45,1,China,0.0113756446238201,0.0210729614538316,0.007542014155018,0.0009279310210726
GID_7164,30.2459439,114.4744685,6.48,2021-05-09T03:04,1,China,0.0131479431897301,0.0233502061388358,0.0080960023363791,0.0010418806484369
GID_7165,30.2318163,114.487076,9.14,2021-05-09T03:17,1,China,0.0176477540157138,0.0289338631780073,0.0113477760215975,0.0014163233470003
GID_7166,30.2281043,114.5097555,12.6,2021-05-09T03:31,1,China,0.0206003777638836,0.0329600915442152,0.0146987144185015,0.0018952581144152
GID_7167,30.2433892,114.5299395,10.9,2021-05-09T03:48,1,China,0.0191575301703053,0.0298985847583143,0.0123045637618426,0.001621188324088
GID_7168,30.2628365,114.5382013,6.94,2021-05-09T04:00,1,China,0.0154366203412291,0.0246934626201041,0.0087513374018873,0.0010937323572281
GID_7169,29.4139094,116.0475762,22.0,2021-06-05T01:05,1,China,0.0151681620577972,0.0264796621477543,0.0200064188504618,0.003689088506442
GID_7170,29.3342602,116.088536,18.5,2021-06-05T01:41,1,China,0.0140955205364564,0.025369958074505,0.0166055768233743,0.0023541515625222
GID_7171,29.2670355,116.0980905,18.9,2021-06-05T02:18,1,China,0.0133870490430352,0.0241631604356306,0.0152555933324127,0.0020031495721269
GID_7172,29.2058556,116.2341673,30.6,2021-06-05T03:17,1,China,0.0166496964939755,0.0309574775165177,0.022395197322057,0.0032710970215229
GID_7173,29.1588278,116.2726452,29.6,2021-06-05T03:47,1,China,0.0211376152195705,0.0375708340873712,0.0258605126663297,0.0045237008941083
GID_7174,29.0833128,116.3118778,11.5,2021-06-05T04:26,1,China,0.0106446323309749,0.0189898568401,0.010499203559728,0.0015600186289762
GID_7175,29.0201862,116.3750962,11.7,2021-06-05T05:07,1,China,0.0082003729174203,0.0150093010608773,0.0083753951932159,0.0011161055232294
GID_7176,29.0056088,116.317828,8.28,2021-06-05T05:39,1,China,0.0050716484672525,0.0096628008103913,0.0052859996780837,0.0008763074122182
GID_7177,29.0338081,116.2977716,7.18,2021-06-05T06:03,1,China,0.0075701535020838,0.0133231939239317,0.007205755778651,0.0015614650867485
GID_7178,29.055715,116.2702966,17.7,2021-06-05T06:29,1,China,0.0129333573776859,0.0237804747879875,0.016246609259607,0.0019598530695948
GID_7179,29.0843772,116.2467636,17.5,2021-06-05T06:47,1,China,0.0139874915854122,0.0257612838785535,0.0171486810092686,0.0022139547067623
GID_7180,29.1129623,116.2141859,21.1,2021-06-05T07:08,1,China,0.0156668459502546,0.029265637691852,0.0203678868835386,0.0024736974817226
GID_7181,29.1472115,116.1860984,15.7,2021-06-05T07:29,1,China,0.011510190478871,0.0226482118977186,0.01266675336552,0.0020385039504972
GID_7182,29.1482031,116.1352565,6.81,2021-06-05T07:50,1,China,0.0050147453204834,0.0092817868581195,0.0045768277869409,0.0006460573252618
GID_7183,29.1811213,116.1766456,7.43,2021-06-05T08:12,1,China,0.0070341466114801,0.013768819973469,0.0075589886444593,0.0008740777220956
GID_7184,29.2668463,116.0577695,16.9,2021-06-05T09:15,1,China,0.0174289200500904,0.0315494978729898,0.0205225756203136,0.0033334025340236
GID_7185,30.2720615,114.5726547,21.95,2021-09-11T01:50,1,China,0.008275472707016,0.0229746602973369,0.0092513422382278,0.0030076232703241
GID_7186,30.2353204,114.5827888,17.975,2021-09-11T02:00,1,China,0.0079899298989581,0.0223255663540283,0.0080311673640516,0.0029834558545146
GID_7187,30.2015513,114.5845135,17.825,2021-09-11T02:10,1,China,0.0083312091663472,0.0217468974361627,0.0085828460376424,0.0020972050176917
GID_7188,30.2623082,114.537983,16.6666666666667,2021-09-11T02:30,1,China,0.0091805563228172,0.027975809044164,0.0104946273666445,0.0025636054463659
GID_7189,30.2511878,114.5286364,14.925,2021-09-11T02:40,1,China,0.0107153365541238,0.0297914344869609,0.0117768438834978,0.0025300179210705
GID_7190,30.2419442,114.51452,14.7,2021-09-11T02:47,1,China,0.0099681493737088,0.0297500186550997,0.011182249624074,0.0019635677947239
GID_7191,30.2314812,114.4864077,15.375,2021-09-11T02:56,1,China,0.0083706163336845,0.026247604463204,0.009963464911065,0.0019316377713021
GID_7192,30.2354945,114.4654942,16.275,2021-09-11T03:05,1,China,0.0074742377724667,0.0230487723298936,0.0090092214340988,0.0024059266918952
GID_7193,30.2238682,114.4577847,17.3,2021-09-11T03:11,1,China,0.0069814234352435,0.0226992141118901,0.0090097554332663,0.0025718809179699
GID_7194,30.197227,114.4439237,19.35,2021-09-11T03:20,1,China,0.0046407415770597,0.0189348688159441,0.0064380554267767,0.0011840176261793
GID_7195,30.1789409,114.4574781,16.925,2021-09-11T03:30,1,China,0.0084202429882533,0.0260690096478415,0.0103927978965355,0.002126226018824
GID_7196,30.3154937,114.5651165,14.875,2021-09-11T04:15,1,China,0.0030665645460181,0.0102326202205743,0.0032213242853973,0.0007141122507047
GID_7197,30.314412,114.5394892,15.375,2021-09-11T04:23,1,China,0.006860358825632,0.0246493862645632,0.0088514579211873,0.0014935731218195
GID_7198,30.342488,114.5349416,15.425,2021-09-11T04:31,1,China,0.0072790550266777,0.0261629146193801,0.0093901035249771,0.0018696529587591
GID_7199,30.3503239,114.513663,16.475,2021-09-11T04:39,1,China,0.0073035271063016,0.0265472383099983,0.0097835285406286,0.0019084186904626
GID_7200,30.723295,114.2817447,91.8333333333333,2021-09-16T01:57,1,China,0.0172057122482968,0.0306482733494997,0.0209253224217808,0.0111300333695416
GID_7201,30.7313448,114.273538,79.8,2021-09-16T02:08,1,China,0.0119183161130413,0.0230551741610583,0.0131052056765061,0.0079162041161621
GID_7202,30.7404504,114.2799199,68.0333333333333,2021-09-16T02:18,1,China,0.0110726470808182,0.0234717447090815,0.0119440438928543,0.0071868534783356
GID_7203,30.7351875,114.2877368,66.7333333333333,2021-09-16T02:28,1,China,0.0089215855546867,0.0182346788879204,0.00897955713463,0.0036758060173857
GID_7204,30.7238515,114.2948041,68.0333333333333,2021-09-16T02:39,1,China,0.0117259266664323,0.0222254703451733,0.0126763931818983,0.0055149472282571
GID_7205,30.5948549,114.4165235,18.2,2021-09-16T06:12,1,China,0.004445746137169,0.0138021440291336,0.0053534261889107,0.0014775399950309
GID_7206,30.593783,114.4090064,30.0333333333333,2021-09-16T06:20,1,China,0.0099261922439072,0.0251978660889603,0.0121341772631019,0.0046587046914603
GID_7207,30.5956571,114.4054554,32.5,2021-09-16T06:29,1,China,0.008425211632011,0.0209240902072593,0.0099125870485776,0.0034151596635312
GID_7208,30.5877655,114.3989053,21.9666666666667,2021-09-16T06:40,1,China,0.0061813512258724,0.012928969655684,0.0063231348576153,0.0017618549229535
GID_7209,30.5848732,114.4033382,18.7666666666667,2021-09-16T06:47,1,China,0.0048188679592414,0.0129265126184479,0.004675423554108,0.0005203034080107
GID_7210,30.5841471,114.4058689,32.3,2021-11-09T01:05,1,China,0.0204329092629921,0.0301025794384641,0.0247475620488178,0.006663713541468
GID_7211,30.5866545,114.4019194,30.75,2021-11-09T01:14,1,China,0.0221667539972163,0.0323151798280405,0.0259069605947794,0.0070923654035737
GID_7212,30.5865182,114.396528,35.85,2021-11-09T01:21,1,China,0.0185552352816684,0.0255419482407506,0.0200093511607328,0.0055275358011423
GID_7213,30.5829228,114.3948325,31.45,2021-11-09T01:29,1,China,0.0132303174971209,0.0189519636916756,0.0132808290387295,0.002431755992141
GID_7214,30.5785828,114.3949726,28.2,2021-11-09T01:36,1,China,0.0290306113850944,0.0415066705297363,0.0340274425476301,0.0123944360333034
GID_7215,30.5738814,114.3964097,33.7,2021-11-09T01:43,1,China,0.02375608152004,0.0352638287181556,0.0283708491655965,0.0081823651887037
GID_7216,30.5697972,114.3996489,36.9,2021-11-09T01:50,1,China,0.0229368166236303,0.0335619998418801,0.0276297407312127,0.0077263871236451
GID_7217,30.5750325,114.4008242,33.0,2021-11-09T01:59,1,China,0.0209880408408072,0.0300264210668719,0.0231240378485762,0.0063033824530429
GID_7218,30.5786691,114.4004941,33.7,2021-11-09T02:05,1,China,0.0179991043084269,0.0226460438223576,0.0169236719206883,0.0065916632136939
GID_7219,30.5826544,114.4017511,37.55,2021-11-09T02:12,1,China,0.0168664988502705,0.0230997396411901,0.0175433768033872,0.0053256281932942
GID_7220,30.7250561,114.2982603,62.15,2021-11-09T06:58,1,China,0.028827358032223,0.0435269912318817,0.0298218186786093,0.0171792429049751
GID_7222,30.7251181,114.3140403,60.45,2021-11-09T07:23,1,China,0.0358518966862192,0.0549295887034353,0.0413433590314989,0.0207869947970815
GID_7224,30.7354299,114.3120021,73.8,2021-11-09T07:37,1,China,0.0322479996136807,0.0506985321450725,0.0382861815499123,0.0158629204444958
GID_7225,30.7395849,114.312787,82.9,2021-11-09T07:43,1,China,0.0314531564877483,0.0497723084397392,0.0380544614437606,0.0163995210104934
GID_7226,30.7298716,114.2936909,102.5,2021-11-09T08:23,1,China,0.039048035995548,0.0576459402131081,0.043605085288033,0.0239916500339082
GID_7227,30.7280861,114.2856689,85.75,2021-11-09T08:33,1,China,0.0291552975278069,0.0468267276734267,0.0322484769744744,0.0157278565623313
GID_7228,30.2770808,114.5833618,52.3,2021-11-10T01:20,1,China,0.0238435639941186,0.0372324874520058,0.0305497983881573,0.0074286575356348
GID_7229,30.2300328,114.6017506,62.95,2021-11-10T02:12,1,China,0.0220352602825126,0.0346505715772729,0.0278843415796231,0.0085799317411146
GID_7230,30.1908588,114.5950991,70.6,2021-11-10T02:31,1,China,0.0209320601211531,0.0348433652216399,0.0275577706603362,0.0099142035566033
GID_7231,30.1664212,114.6059681,108.0,2021-11-10T02:42,1,China,0.0261414011729049,0.0420429107481045,0.0362359154522043,0.0155970054157961
GID_7232,30.1455382,114.6110254,71.75,2021-11-10T02:54,1,China,0.0209885508351339,0.0340991401538013,0.0285847658235632,0.0080584484436759
GID_7233,30.1840261,114.5842336,68.8,2021-11-10T03:09,1,China,0.0321069683300078,0.0482623111571207,0.0389086916444592,0.0145887891684505
GID_7234,30.220863,114.5702022,68.65,2021-11-10T03:30,1,China,0.0204344053337415,0.0346191241931097,0.0277439749967215,0.009003657439267
GID_7235,30.2531259,114.5587417,63.0,2021-11-10T03:42,1,China,0.0338165322430301,0.050606610256922,0.0440252478936842,0.0131265933913791
GID_7237,30.2820652,114.571445,44.2,2021-11-10T04:28,1,China,0.0257203705261201,0.0411110171609285,0.0331470012020032,0.0068229385917436
GID_7238,30.2727933,114.5719682,46.1,2021-11-10T04:34,1,China,0.0219842122198897,0.0356415598071521,0.0284192772815859,0.0062327392151112
GID_7239,30.2863661,114.5974214,77.4,2021-11-10T04:48,1,China,0.0179871607749093,0.0294587561107096,0.0280461148452545,0.0086604416075284
GID_7240,30.3053516,114.5888336,49.7,2021-11-10T04:56,1,China,0.0217649699236127,0.0338600096291845,0.0279251980696707,0.0064088136037645
GID_7241,30.3093418,114.5655131,30.3,2021-11-10T05:11,1,China,0.0293302881411975,0.0441729292008763,0.0333297443200377,0.0079682218760687
GID_7242,30.323202,114.5400774,24.3,2021-11-10T05:25,1,China,0.0194791456682433,0.0313085521783775,0.020635168931194,0.0033420504145795
GID_7243,30.3352509,114.5369563,17.6,2021-11-10T05:29,1,China,0.0169242676760459,0.0284834536455457,0.0174512566348507,0.0032150906404027
GID_7244,30.3498544,114.5251016,15.6,2021-11-10T05:37,1,China,0.0131995111651125,0.0205931994679975,0.0120740970022241,0.0019802005016615
GID_7245,30.5326598,114.4477333,26.45,2021-11-11T01:28,1,China,0.0109908191748595,0.0215387629392869,0.01213775236259,0.0040357855482607
GID_7246,30.5355257,114.4433256,27.0,2021-11-11T01:40,1,China,0.0127186028418981,0.0201019673269191,0.0115374174924276,0.0050401920068214
GID_7247,30.5380894,114.4375026,23.9,2021-11-11T01:50,1,China,0.0099272081193628,0.0165502580384652,0.0094233138679131,0.0037120711529457
GID_7248,30.5412885,114.4332515,22.5,2021-11-11T02:05,1,China,0.0151810019069232,0.0229913558293062,0.0133835490586303,0.0052562220273683
GID_7249,30.5455148,114.4313844,15.45,2021-11-11T02:12,1,China,0.0136433969998256,0.0210822595264548,0.0116050127047284,0.0045745796993791
GID_7250,30.5484775,114.4285769,14.85,2021-11-11T02:24,1,China,0.0132188316680609,0.0200000567169353,0.012131712025868,0.0052486640113708
GID_7252,30.5402993,114.4293922,16.65,2021-11-11T02:39,1,China,0.0130630019441682,0.0206009840890678,0.012019252966557,0.0044192499400593
